StateAbbr,StateDesc,CityName,Low_Confidence_Limit,Data_Value,High_Confidence_Limit,PopulationCount
OK,Oklahoma,Oklahoma City,11.0,12.2,13.5,1701
OR,Oregon,Gresham,15.2,16.2,17.2,3002
OK,Oklahoma,Oklahoma City,19.5,20.8,22.1,6402
OK,Oklahoma,Oklahoma City,15.0,16.2,17.4,1516
OR,Oregon,Portland,12.0,13.8,15.7,2270
OR,Oregon,Portland,12.3,13.4,14.6,3061
OK,Oklahoma,Oklahoma City,14.0,15.4,16.9,3009
OR,Oregon,Portland,12.8,13.9,14.9,4359
OR,Oregon,Portland,16.2,17.7,19.2,3562
OR,Oregon,Hillsboro,8.5,9.6,10.8,3368
OK,Oklahoma,Oklahoma City,11.3,12.7,14.2,2005
OK,Oklahoma,Oklahoma City,12.6,13.8,14.8,1063
OR,Oregon,Medford,15.5,15.9,16.3,74907
OK,Oklahoma,Tulsa,13.2,14.3,15.6,5722
OK,Oklahoma,Oklahoma City,12.4,14.0,15.5,607
OK,Oklahoma,Oklahoma City,14.2,15.7,17.6,1196
OR,Oregon,Portland,8.1,8.8,9.6,3219
OK,Oklahoma,Tulsa,14.4,15.6,16.8,2093
OK,Oklahoma,Oklahoma City,15.2,16.5,17.8,4529
OR,Oregon,Eugene,14.6,15.9,17.2,5967
OR,Oregon,Portland,8.7,9.8,11.3,4573
OR,Oregon,Gresham,16.5,18.4,20.3,6110
OK,Oklahoma,Oklahoma City,9.0,10.3,11.7,1623
OK,Oklahoma,Tulsa,21.3,22.5,23.8,4944
OK,Oklahoma,Tulsa,9.7,10.9,12.3,3350
OK,Oklahoma,Oklahoma City,18.9,20.2,21.5,2022
OR,Oregon,Portland,16.0,17.6,19.0,4158
OK,Oklahoma,Oklahoma City,13.9,15.1,16.3,1166
OK,Oklahoma,Oklahoma City,11.8,13.0,14.3,241
OR,Oregon,Gresham,13.0,14.4,15.9,4923
OR,Oregon,Salem,15.2,16.3,17.4,4992
OK,Oklahoma,Oklahoma City,20.4,21.8,23.3,1913
OR,Oregon,Portland,9.9,11.1,12.4,320
OK,Oklahoma,Tulsa,24.8,25.9,27.1,1927
OR,Oregon,Medford,16.3,17.7,19.1,5592
OK,Oklahoma,Tulsa,15.7,16.8,18.0,6988
OR,Oregon,Salem,12.8,14.1,15.4,6067
OK,Oklahoma,Oklahoma City,15.7,17.4,19.3,2598
OR,Oregon,Bend,11.9,13.2,14.7,6826
OR,Oregon,Eugene,13.3,14.8,16.3,1770
OR,Oregon,Salem,12.9,14.0,15.1,9157
OK,Oklahoma,Tulsa,19.4,20.9,22.5,4171
OK,Oklahoma,Oklahoma City,10.5,11.5,12.5,3237
OK,Oklahoma,Oklahoma City,11.9,13.4,14.8,3730
OR,Oregon,Salem,17.1,18.2,19.2,3676
OR,Oregon,Portland,10.3,11.8,13.6,3802
OR,Oregon,Portland,12.8,14.7,16.8,5041
OK,Oklahoma,Oklahoma City,17.8,19.2,20.4,3989
OK,Oklahoma,Oklahoma City,10.9,12.2,13.5,2529
OR,Oregon,Eugene,12.7,14.0,15.4,7670
OR,Oregon,Beaverton,10.7,11.7,12.9,1982
OK,Oklahoma,Oklahoma City,13.8,14.9,15.9,2804
OK,Oklahoma,Oklahoma City,20.3,22.2,23.9,227
OR,Oregon,Hillsboro,10.3,11.4,12.5,3112
OK,Oklahoma,Tulsa,8.0,9.2,10.6,2327
OK,Oklahoma,Tulsa,17.1,18.5,20.0,3908
OK,Oklahoma,Oklahoma City,10.9,12.2,13.6,4070
OK,Oklahoma,Tulsa,14.9,16.2,17.6,1397
OK,Oklahoma,Oklahoma City,13.2,15.7,17.9,2859
OK,Oklahoma,Tulsa,11.4,13.0,14.9,1010
OR,Oregon,Portland,12.9,13.9,14.9,2579
OK,Oklahoma,Oklahoma City,10.3,11.4,12.6,8014
OK,Oklahoma,Oklahoma City,10.4,11.6,12.7,5872
OK,Oklahoma,Oklahoma City,11.8,13.0,14.1,2000
OK,Oklahoma,Tulsa,19.8,21.1,22.5,2028
OR,Oregon,Gresham,14.0,15.3,16.7,5569
OK,Oklahoma,Tulsa,15.2,16.8,18.5,1831
OK,Oklahoma,Oklahoma City,14.0,15.4,16.9,3177
OK,Oklahoma,Oklahoma City,14.9,16.3,17.6,2405
OR,Oregon,Portland,12.5,14.2,15.9,4966
OK,Oklahoma,Tulsa,22.5,23.8,25.1,3939
OR,Oregon,Salem,16.0,17.5,19.0,5085
OK,Oklahoma,Oklahoma City,10.9,12.0,13.1,5212
OK,Oklahoma,Oklahoma City,12.8,14.9,16.9,3674
OR,Oregon,Hillsboro,12.6,14.1,15.7,113
OK,Oklahoma,Oklahoma City,13.4,14.5,15.8,542
OR,Oregon,Gresham,14.5,15.9,17.4,538
OR,Oregon,Eugene,15.2,16.5,17.9,2464
OR,Oregon,Portland,9.9,11.3,12.7,2849
OR,Oregon,Eugene,9.5,10.8,12.1,2434
OK,Oklahoma,Oklahoma City,19.6,20.8,22.0,3787
OK,Oklahoma,Tulsa,15.9,16.0,16.1,391906
OK,Oklahoma,Oklahoma City,15.3,15.4,15.5,579999
OR,Oregon,Medford,13.2,14.7,16.2,4536
OK,Oklahoma,Oklahoma City,13.2,14.2,15.3,200
OK,Oklahoma,Oklahoma City,13.1,14.5,15.9,442
OR,Oregon,Salem,10.8,12.0,13.3,4868
OR,Oregon,Beaverton,12.5,14.0,15.6,3994
OR,Oregon,Eugene,10.1,11.4,12.9,4495
OR,Oregon,Bend,9.4,11.2,13.0,74
OK,Oklahoma,Oklahoma City,15.0,16.3,17.7,358
OR,Oregon,Portland,14.2,15.8,17.4,4070
OK,Oklahoma,Tulsa,17.4,18.5,19.5,3516
OK,Oklahoma,Tulsa,9.6,11.0,12.6,1098
OK,Oklahoma,Oklahoma City,15.0,16.2,17.4,6378
OK,Oklahoma,Oklahoma City,24.7,26.7,28.6,351
OK,Oklahoma,Oklahoma City,22.6,24.3,26.0,5182
OK,Oklahoma,Oklahoma City,8.5,9.6,10.8,2798
OK,Oklahoma,Oklahoma City,19.7,21.0,22.4,3049
OR,Oregon,Portland,11.1,12.3,13.7,5961
OK,Oklahoma,Tulsa,18.7,20.0,21.1,4946
OK,Oklahoma,Oklahoma City,14.0,15.2,16.5,428
OK,Oklahoma,Tulsa,14.2,15.7,17.2,351
OR,Oregon,Hillsboro,10.9,12.4,14.0,6613
OK,Oklahoma,Tulsa,14.6,15.9,17.1,2964
OK,Oklahoma,Tulsa,11.6,13.2,14.9,2710
OR,Oregon,Portland,8.2,9.2,10.5,2011
OR,Oregon,Eugene,19.5,23.7,27.0,3972
OK,Oklahoma,Tulsa,21.9,23.4,24.9,2309
OK,Oklahoma,Tulsa,18.6,19.7,20.9,2777
OK,Oklahoma,Tulsa,10.0,11.2,12.5,3011
OR,Oregon,Portland,10.3,11.1,12.0,4443
OR,Oregon,Salem,13.9,15.1,16.4,2642
OR,Oregon,Hillsboro,9.2,10.5,11.7,2153
OR,Oregon,Medford,14.7,16.3,17.9,716
OR,Oregon,Portland,9.4,10.4,11.6,1500
OR,Oregon,Portland,14.3,16.4,18.6,4482
OR,Oregon,Portland,16.9,18.3,19.7,5611
OR,Oregon,Portland,13.5,15.4,17.4,3732
OK,Oklahoma,Oklahoma City,8.9,10.0,11.2,3224
OR,Oregon,Eugene,16.8,18.9,21.2,4662
OK,Oklahoma,Tulsa,17.3,18.7,20.1,3291
OK,Oklahoma,Oklahoma City,16.5,17.9,19.3,2817
OR,Oregon,Portland,12.8,13.9,15.0,583
OK,Oklahoma,Oklahoma City,11.5,12.6,13.6,3125
OR,Oregon,Portland,9.2,10.4,11.9,2765
OR,Oregon,Beaverton,11.4,12.7,14.1,150
OR,Oregon,Beaverton,12.0,13.2,14.5,6241
OK,Oklahoma,Oklahoma City,17.1,18.5,20.1,1156
OK,Oklahoma,Tulsa,10.4,11.6,12.8,2952
OR,Oregon,Salem,9.4,10.6,11.9,1977
OK,Oklahoma,Tulsa,9.2,10.4,11.7,3218
OR,Oregon,Portland,9.2,10.4,11.7,2337
OK,Oklahoma,Oklahoma City,18.6,19.7,20.9,1803
OK,Oklahoma,Oklahoma City,13.6,15.3,17.1,2148
OR,Oregon,Portland,11.6,13.2,15.1,2965
OR,Oregon,Portland,9.4,10.5,11.6,3068
OK,Oklahoma,Tulsa,14.3,15.4,16.5,1502
OR,Oregon,Portland,11.4,12.5,13.6,7926
OK,Oklahoma,Oklahoma City,19.0,20.8,22.6,251
OK,Oklahoma,Oklahoma City,9.8,10.5,11.3,3389
OK,Oklahoma,Oklahoma City,13.0,14.0,15.1,450
OK,Oklahoma,Tulsa,12.4,13.7,15.2,6041
OR,Oregon,Beaverton,9.1,10.3,11.5,1102
OK,Oklahoma,Oklahoma City,12.8,14.2,15.7,2555
OK,Oklahoma,Tulsa,15.8,17.8,19.8,1720
OR,Oregon,Portland,15.4,16.8,18.4,5119
OK,Oklahoma,Tulsa,12.1,13.3,14.5,4569
OR,Oregon,Eugene,14.3,16.4,18.4,3370
OR,Oregon,Portland,15.8,17.0,18.3,6416
OK,Oklahoma,Oklahoma City,19.0,20.4,21.8,3221
OR,Oregon,Eugene,15.3,17.0,18.9,1524
OK,Oklahoma,Oklahoma City,10.5,11.8,13.2,706
OR,Oregon,Beaverton,13.6,15.0,16.4,3703
OK,Oklahoma,Oklahoma City,13.8,15.1,16.4,1019
OK,Oklahoma,Oklahoma City,13.0,14.4,15.8,3210
OR,Oregon,Portland,12.6,13.9,15.4,2757
OR,Oregon,Gresham,14.9,15.9,17.1,5433
OR,Oregon,Gresham,12.6,14.2,15.8,3504
OR,Oregon,Portland,13.8,15.2,16.6,3050
OR,Oregon,Portland,13.8,14.0,14.1,583776
OK,Oklahoma,Oklahoma City,20.8,22.1,23.5,2958
OR,Oregon,Bend,10.8,12.2,13.7,10635
OK,Oklahoma,Tulsa,10.1,11.3,12.6,4123
OK,Oklahoma,Oklahoma City,25.7,27.3,29.0,373
OK,Oklahoma,Oklahoma City,11.2,12.7,14.4,466
OK,Oklahoma,Oklahoma City,9.4,10.5,11.7,5068
OK,Oklahoma,Tulsa,16.2,17.2,18.3,2795
OR,Oregon,Salem,18.3,20.3,22.2,1574
OR,Oregon,Portland,9.7,11.0,12.5,5898
OK,Oklahoma,Oklahoma City,11.6,12.8,14.1,5086
OK,Oklahoma,Tulsa,13.4,14.7,16.1,3510
OK,Oklahoma,Oklahoma City,12.3,13.7,15.1,3393
OR,Oregon,Gresham,17.6,18.8,20.1,795
OK,Oklahoma,Oklahoma City,21.1,22.4,23.8,1068
OR,Oregon,Portland,11.7,12.9,14.3,5358
OK,Oklahoma,Oklahoma City,11.8,13.1,14.5,76
OR,Oregon,Portland,17.7,19.3,21.0,7490
OR,Oregon,Medford,23.2,25.3,27.4,1782
OR,Oregon,Portland,10.0,11.2,12.8,1893
OR,Oregon,Eugene,16.7,18.9,21.1,2963
OR,Oregon,Eugene,13.3,15.0,16.9,570
OR,Oregon,Hillsboro,17.3,19.0,20.6,3478
OR,Oregon,Salem,15.9,17.6,19.2,2170
OR,Oregon,Portland,16.7,18.3,19.9,823
OK,Oklahoma,Oklahoma City,11.3,12.4,13.6,814
OK,Oklahoma,Oklahoma City,15.8,17.2,18.6,1075
OK,Oklahoma,Tulsa,10.9,12.3,13.9,2064
OK,Oklahoma,Oklahoma City,14.4,15.6,16.7,2854
OR,Oregon,Portland,14.8,16.9,19.3,2120
OK,Oklahoma,Tulsa,19.7,21.0,22.3,3626
OR,Oregon,Portland,10.1,11.6,13.3,3430
OR,Oregon,Portland,13.0,14.0,15.1,4736
OR,Oregon,Portland,14.1,15.3,16.6,9112
OK,Oklahoma,Oklahoma City,12.6,13.7,14.7,4435
OR,Oregon,Portland,9.6,10.9,12.4,3053
OR,Oregon,Bend,12.5,13.0,13.4,76639
OK,Oklahoma,Oklahoma City,13.7,14.8,16.0,2120
OK,Oklahoma,Tulsa,20.0,21.6,23.2,1680
OK,Oklahoma,Tulsa,12.7,13.5,14.3,414
OR,Oregon,Eugene,14.6,16.1,17.6,4719
OR,Oregon,Portland,11.9,13.1,14.4,6402
OK,Oklahoma,Tulsa,12.1,13.4,14.9,1362
OR,Oregon,Hillsboro,12.4,12.8,13.1,91611
OR,Oregon,Portland,11.1,12.2,13.2,2028
OR,Oregon,Medford,16.7,18.4,20.1,5264
OK,Oklahoma,Tulsa,13.7,15.2,16.8,1763
OK,Oklahoma,Oklahoma City,20.9,22.6,24.1,3639
OR,Oregon,Hillsboro,12.1,13.1,14.1,7198
OK,Oklahoma,Tulsa,13.4,14.7,15.9,2499
OK,Oklahoma,Oklahoma City,9.3,10.4,11.8,4143
OK,Oklahoma,Oklahoma City,14.8,16.2,17.7,5374
OR,Oregon,Portland,11.0,12.8,14.7,111
OR,Oregon,Portland,14.8,16.2,17.6,1977
OR,Oregon,Salem,17.4,18.8,20.1,3870
OR,Oregon,Eugene,17.2,18.5,20.0,6717
OR,Oregon,Bend,9.8,10.7,11.7,5400
OR,Oregon,Salem,11.5,12.8,14.2,1378
OR,Oregon,Portland,12.1,13.4,14.8,4518
OK,Oklahoma,Oklahoma City,11.7,12.8,13.9,5378
OK,Oklahoma,Oklahoma City,20.3,23.2,25.8,437
OR,Oregon,Beaverton,9.5,11.0,12.9,694
OK,Oklahoma,Tulsa,17.6,19.1,20.6,1620
OK,Oklahoma,Oklahoma City,17.6,19.5,21.4,2895
OR,Oregon,Gresham,16.3,17.3,18.2,6067
OR,Oregon,Salem,17.5,18.9,20.4,3733
OK,Oklahoma,Tulsa,15.9,16.1,16.2,391906
OR,Oregon,Eugene,9.2,10.4,12.0,2086
OK,Oklahoma,Oklahoma City,18.2,19.9,21.6,3904
OK,Oklahoma,Tulsa,12.9,14.2,15.6,4333
OR,Oregon,Salem,8.6,9.7,10.9,2018
OK,Oklahoma,Tulsa,11.9,12.9,13.8,4470
OR,Oregon,Portland,9.4,10.4,11.4,2118
OR,Oregon,Portland,10.2,11.2,12.4,4547
OR,Oregon,Bend,9.5,10.9,12.3,10799
OR,Oregon,Portland,15.2,16.6,18.0,4275
OR,Oregon,Salem,11.1,12.5,14.0,4040
OR,Oregon,Hillsboro,13.9,15.4,16.9,6064
OR,Oregon,Portland,14.0,15.2,16.5,3984
OR,Oregon,Portland,10.2,11.9,14.0,75
OR,Oregon,Medford,15.3,17.1,18.9,680
OK,Oklahoma,Tulsa,21.6,22.8,24.1,3915
OK,Oklahoma,Tulsa,16.2,17.8,19.4,148
OR,Oregon,Hillsboro,12.7,14.3,16.1,5308
OK,Oklahoma,Oklahoma City,14.3,15.6,16.9,3341
OR,Oregon,Portland,10.4,11.7,13.0,2928
OK,Oklahoma,Oklahoma City,21.3,22.7,24.1,3145
OK,Oklahoma,Tulsa,11.3,12.7,14.1,4861
OK,Oklahoma,Tulsa,21.8,23.1,24.5,5355
OK,Oklahoma,Oklahoma City,10.6,11.8,13.1,3708
OR,Oregon,Beaverton,13.2,14.9,16.9,2737
OR,Oregon,Medford,16.3,17.9,19.5,3956
OK,Oklahoma,Tulsa,15.9,17.0,18.2,4779
OR,Oregon,Portland,17.9,19.3,20.7,1948
OK,Oklahoma,Oklahoma City,12.2,13.1,14.0,4845
OR,Oregon,Portland,10.5,11.6,13.0,1516
OR,Oregon,Portland,9.3,10.7,12.3,504
OK,Oklahoma,Oklahoma City,13.7,14.8,15.9,2785
OR,Oregon,Portland,10.0,11.4,13.0,3271
OR,Oregon,Salem,16.9,18.6,20.5,5782
OK,Oklahoma,Tulsa,13.0,14.5,16.1,1998
OK,Oklahoma,Oklahoma City,12.3,13.7,15.3,1516
OR,Oregon,Beaverton,9.9,10.9,12.1,864
OR,Oregon,Portland,16.9,18.3,19.7,3442
OK,Oklahoma,Oklahoma City,16.4,18.1,19.7,1918
OR,Oregon,Portland,11.9,12.9,14.1,1996
OK,Oklahoma,Tulsa,8.9,10.1,11.3,2449
OR,Oregon,Portland,9.3,10.3,11.8,4068
OK,Oklahoma,Oklahoma City,13.9,15.2,16.5,1505
OR,Oregon,Portland,11.3,12.9,14.6,134
OR,Oregon,Salem,10.7,11.9,13.2,6188
OK,Oklahoma,Tulsa,9.8,11.0,12.3,2430
OK,Oklahoma,Oklahoma City,9.5,10.6,11.7,2800
OK,Oklahoma,Oklahoma City,14.9,16.6,18.2,1909
OK,Oklahoma,Oklahoma City,18.3,19.6,20.9,2703
OR,Oregon,Eugene,11.2,12.6,14.2,5819
OK,Oklahoma,Tulsa,8.6,9.9,11.4,5142
OK,Oklahoma,Tulsa,20.1,21.4,22.7,2024
OK,Oklahoma,Tulsa,16.6,17.8,19.1,3810
OK,Oklahoma,Oklahoma City,12.4,13.6,14.9,4128
OK,Oklahoma,Oklahoma City,11.9,13.3,14.7,805
OR,Oregon,Gresham,13.1,14.3,15.6,1078
OK,Oklahoma,Oklahoma City,11.8,12.9,14.0,1065
OR,Oregon,Portland,16.2,17.5,18.9,4334
OR,Oregon,Medford,13.5,15.0,16.7,7950
OR,Oregon,Medford,14.5,16.0,17.6,4016
OK,Oklahoma,Tulsa,16.0,17.2,18.5,1384
OK,Oklahoma,Tulsa,14.9,16.1,17.4,1990
OR,Oregon,Salem,13.2,15.9,18.7,3233
OK,Oklahoma,Oklahoma City,9.9,11.3,12.9,4384
OR,Oregon,Eugene,10.5,11.8,13.1,3403
OK,Oklahoma,Oklahoma City,13.6,15.0,16.4,3022
OR,Oregon,Portland,12.6,14.3,16.0,3933
OR,Oregon,Portland,11.1,13.0,15.5,3485
OK,Oklahoma,Oklahoma City,23.5,25.0,26.6,514
OK,Oklahoma,Oklahoma City,18.4,19.3,20.2,2992
OR,Oregon,Gresham,18.7,19.8,20.8,5251
OR,Oregon,Portland,9.7,11.0,12.3,3232
OK,Oklahoma,Tulsa,11.1,12.3,13.6,3852
OK,Oklahoma,Tulsa,11.6,12.8,13.9,2620
OK,Oklahoma,Oklahoma City,10.0,10.9,11.8,5284
OK,Oklahoma,Oklahoma City,10.4,11.7,13.0,2513
OK,Oklahoma,Oklahoma City,19.9,21.4,22.9,4564
OR,Oregon,Portland,14.0,15.2,16.7,1009
OK,Oklahoma,Oklahoma City,12.5,13.8,15.3,5932
OR,Oregon,Gresham,16.2,16.5,16.8,105594
OK,Oklahoma,Tulsa,19.1,20.5,21.9,2940
PA,Pennsylvania,Philadelphia,15.1,16.7,18.3,4488
PA,Pennsylvania,Philadelphia,16.2,17.8,19.3,3010
PA,Pennsylvania,Philadelphia,19.3,20.8,22.3,2903
PA,Pennsylvania,Pittsburgh,11.8,13.1,14.4,2130
PA,Pennsylvania,Philadelphia,10.4,11.7,13.1,3399
PA,Pennsylvania,Philadelphia,14.8,16.0,17.1,4437
PA,Pennsylvania,Philadelphia,9.7,11.0,12.3,4086
PA,Pennsylvania,Pittsburgh,11.2,12.6,14.2,2669
PA,Pennsylvania,Pittsburgh,7.7,8.2,8.8,2306
PA,Pennsylvania,Philadelphia,10.4,11.8,13.2,2437
PA,Pennsylvania,Pittsburgh,17.9,19.9,21.8,761
PA,Pennsylvania,Philadelphia,18.7,20.0,21.3,4898
PA,Pennsylvania,Philadelphia,10.2,11.6,13.0,1681
PA,Pennsylvania,Philadelphia,8.3,9.0,9.9,3778
PA,Pennsylvania,Philadelphia,12.4,14.6,17.2,1947
PA,Pennsylvania,Pittsburgh,9.8,11.2,13.0,1767
PA,Pennsylvania,Pittsburgh,14.7,15.8,17.0,4049
PA,Pennsylvania,Allentown,18.7,20.1,21.7,4083
PA,Pennsylvania,Pittsburgh,12.1,13.6,15.2,2559
PA,Pennsylvania,Philadelphia,17.6,19.0,20.4,5766
PA,Pennsylvania,Erie,21.1,22.3,23.4,3276
PA,Pennsylvania,Philadelphia,11.7,13.1,14.5,4077
PA,Pennsylvania,Philadelphia,17.5,19.4,21.4,2758
PA,Pennsylvania,Erie,13.9,15.1,16.2,6817
PA,Pennsylvania,Philadelphia,12.4,13.9,15.4,3898
PA,Pennsylvania,Philadelphia,9.7,10.8,12.1,2619
PA,Pennsylvania,Philadelphia,15.9,17.5,19.1,3088
PA,Pennsylvania,Philadelphia,11.8,13.8,16.1,5684
PA,Pennsylvania,Philadelphia,21.8,22.9,23.9,7016
PA,Pennsylvania,Erie,17.5,17.8,18.1,101786
PA,Pennsylvania,Pittsburgh,15.4,16.7,17.8,2635
PA,Pennsylvania,Philadelphia,18.1,19.5,20.9,5869
PA,Pennsylvania,Philadelphia,16.7,18.5,20.4,3353
PA,Pennsylvania,Philadelphia,18.7,20.4,22.1,3332
PA,Pennsylvania,Philadelphia,19.2,21.2,23.2,3470
PA,Pennsylvania,Philadelphia,11.3,12.9,15.0,4147
PA,Pennsylvania,Erie,19.9,21.0,22.3,2880
PA,Pennsylvania,Philadelphia,9.6,11.3,13.1,3503
PA,Pennsylvania,Philadelphia,12.2,13.6,15.2,7282
PA,Pennsylvania,Philadelphia,14.9,16.8,18.5,4481
PA,Pennsylvania,Philadelphia,12.8,14.1,15.3,2199
PA,Pennsylvania,Bethlehem,14.5,15.5,16.5,4061
PA,Pennsylvania,Philadelphia,10.6,12.3,14.2,2327
PA,Pennsylvania,Philadelphia,18.1,19.0,20.0,6664
PA,Pennsylvania,Philadelphia,9.0,9.7,11.3,1562
PA,Pennsylvania,Philadelphia,18.2,19.4,20.5,2375
PA,Pennsylvania,Philadelphia,13.1,14.4,15.6,2250
PA,Pennsylvania,Philadelphia,13.5,15.1,16.8,4282
PA,Pennsylvania,Allentown,15.7,17.0,18.3,7226
PA,Pennsylvania,Allentown,13.7,16.6,20.0,4183
PA,Pennsylvania,Pittsburgh,14.0,15.4,16.8,1947
PA,Pennsylvania,Philadelphia,16.0,16.1,16.2,1526006
PA,Pennsylvania,Philadelphia,22.6,24.1,25.6,6704
PA,Pennsylvania,Bethlehem,11.0,12.4,13.9,3246
PA,Pennsylvania,Philadelphia,11.2,12.3,13.7,2571
PA,Pennsylvania,Erie,13.3,14.8,16.3,3854
PA,Pennsylvania,Philadelphia,20.7,23.3,25.8,6133
PA,Pennsylvania,Philadelphia,19.8,21.6,23.4,2956
PA,Pennsylvania,Erie,16.7,18.9,21.1,3442
PA,Pennsylvania,Philadelphia,14.8,16.7,18.7,1529
PA,Pennsylvania,Pittsburgh,11.9,13.1,14.4,1274
PA,Pennsylvania,Philadelphia,9.1,10.4,12.2,2125
PA,Pennsylvania,Philadelphia,13.0,14.6,16.2,4913
PA,Pennsylvania,Philadelphia,16.6,18.2,19.7,4366
PA,Pennsylvania,Pittsburgh,17.0,18.8,20.5,1191
PA,Pennsylvania,Philadelphia,12.6,14.3,16.0,6126
PA,Pennsylvania,Philadelphia,18.9,20.6,22.3,3050
PA,Pennsylvania,Philadelphia,22.6,23.9,25.1,3141
PA,Pennsylvania,Philadelphia,19.2,23.1,26.8,3939
PA,Pennsylvania,Allentown,12.7,14.2,15.7,4379
PA,Pennsylvania,Pittsburgh,14.1,14.3,14.5,305704
PA,Pennsylvania,Philadelphia,14.7,16.4,18.1,4340
PA,Pennsylvania,Bethlehem,11.7,13.0,14.2,3739
PA,Pennsylvania,Philadelphia,11.8,13.4,15.2,3857
PA,Pennsylvania,Philadelphia,15.1,18.0,21.1,4289
PA,Pennsylvania,Philadelphia,16.7,18.3,19.9,6045
PA,Pennsylvania,Philadelphia,8.5,9.4,10.6,74
PA,Pennsylvania,Pittsburgh,13.8,15.3,16.9,1353
PA,Pennsylvania,Pittsburgh,19.6,24.4,28.0,3694
PA,Pennsylvania,Philadelphia,17.2,18.9,20.6,4472
PA,Pennsylvania,Philadelphia,19.6,21.4,23.1,5524
PA,Pennsylvania,Philadelphia,14.1,15.3,16.6,5373
PA,Pennsylvania,Philadelphia,14.5,16.5,18.7,2803
PA,Pennsylvania,Pittsburgh,10.3,11.4,12.7,2054
PA,Pennsylvania,Philadelphia,10.8,12.4,14.3,5129
PA,Pennsylvania,Allentown,20.5,21.5,22.5,3551
PA,Pennsylvania,Philadelphia,19.8,20.8,21.9,4564
PA,Pennsylvania,Pittsburgh,10.2,11.4,12.7,1051
PA,Pennsylvania,Philadelphia,18.7,19.8,20.9,4085
PA,Pennsylvania,Philadelphia,17.6,19.3,21.0,3827
PA,Pennsylvania,Philadelphia,16.3,18.1,20.0,3311
PA,Pennsylvania,Erie,21.9,23.1,24.4,2395
PA,Pennsylvania,Pittsburgh,11.6,12.8,14.0,3549
PA,Pennsylvania,Philadelphia,20.6,22.8,25.1,5635
PA,Pennsylvania,Philadelphia,9.0,10.2,11.9,2192
PA,Pennsylvania,Philadelphia,14.3,16.2,18.4,2854
PA,Pennsylvania,Pittsburgh,11.6,13.1,14.4,5322
PA,Pennsylvania,Philadelphia,18.9,20.4,21.8,6160
PA,Pennsylvania,Philadelphia,12.5,13.7,15.0,4734
PA,Pennsylvania,Philadelphia,15.4,17.4,19.3,5451
PA,Pennsylvania,Philadelphia,11.3,12.8,14.9,1971
PA,Pennsylvania,Philadelphia,9.8,10.7,12.3,3082
PA,Pennsylvania,Allentown,12.7,13.8,14.9,3661
PA,Pennsylvania,Pittsburgh,11.5,13.6,16.7,3247
PA,Pennsylvania,Pittsburgh,10.8,12.1,13.5,2057
PA,Pennsylvania,Philadelphia,11.7,12.9,14.1,5539
PA,Pennsylvania,Bethlehem,18.3,19.9,21.5,4208
PA,Pennsylvania,Allentown,17.6,19.2,20.7,4872
PA,Pennsylvania,Philadelphia,13.5,14.7,16.0,4083
PA,Pennsylvania,Pittsburgh,10.0,11.4,12.9,1361
PA,Pennsylvania,Pittsburgh,10.4,11.6,13.1,1833
PA,Pennsylvania,Pittsburgh,15.8,17.2,18.6,818
PA,Pennsylvania,Pittsburgh,11.9,13.5,15.1,1679
PA,Pennsylvania,Philadelphia,7.5,8.2,8.9,2603
PA,Pennsylvania,Philadelphia,11.9,13.2,14.6,4065
PA,Pennsylvania,Pittsburgh,24.8,27.1,29.6,4816
PA,Pennsylvania,Philadelphia,14.9,17.8,20.0,6966
PA,Pennsylvania,Philadelphia,18.5,20.4,22.2,4056
PA,Pennsylvania,Philadelphia,12.8,14.5,16.3,2281
PA,Pennsylvania,Philadelphia,19.3,21.4,23.7,4035
PA,Pennsylvania,Pittsburgh,13.1,14.1,15.1,1994
PA,Pennsylvania,Philadelphia,17.3,18.7,19.8,6243
PA,Pennsylvania,Pittsburgh,15.6,16.7,18.1,1285
PA,Pennsylvania,Philadelphia,16.1,17.4,18.7,4971
PA,Pennsylvania,Philadelphia,9.2,10.3,11.7,5210
PA,Pennsylvania,Pittsburgh,11.8,13.7,15.6,2796
PA,Pennsylvania,Philadelphia,16.8,17.8,18.9,4307
PA,Pennsylvania,Philadelphia,9.6,10.4,11.3,5137
PA,Pennsylvania,Pittsburgh,11.6,12.6,13.7,1395
PA,Pennsylvania,Philadelphia,9.8,11.2,12.8,1432
PA,Pennsylvania,Philadelphia,16.6,18.1,19.6,3990
PA,Pennsylvania,Philadelphia,17.9,19.2,20.4,4272
PA,Pennsylvania,Erie,16.8,18.7,20.6,5454
PA,Pennsylvania,Philadelphia,13.2,15.0,16.7,3951
PA,Pennsylvania,Philadelphia,19.1,20.0,21.1,2507
PA,Pennsylvania,Philadelphia,12.5,14.1,15.8,4998
PA,Pennsylvania,Philadelphia,17.2,18.6,19.9,7543
PA,Pennsylvania,Philadelphia,9.9,11.6,13.5,2348
PA,Pennsylvania,Philadelphia,14.1,15.8,17.3,2641
PA,Pennsylvania,Erie,22.3,24.0,25.7,1549
PA,Pennsylvania,Philadelphia,16.9,18.7,20.6,4773
PA,Pennsylvania,Philadelphia,10.4,11.6,12.9,4566
PA,Pennsylvania,Pittsburgh,11.7,12.9,14.3,2341
PA,Pennsylvania,Pittsburgh,15.4,16.7,18.0,3032
PA,Pennsylvania,Bethlehem,16.1,17.5,18.9,3515
