,city,state_id,state_name,population,density
26581,Verona,ND,North Dakota,86,57
26582,Formoso,KS,Kansas,86,134
26583,Hazel,SD,South Dakota,86,137
26584,Iron Junction,MN,Minnesota,86,41
26585,Vera Cruz,IN,Indiana,86,327
26586,Stockton,MD,Maryland,86,19
26587,Rathbun,IA,Iowa,86,153
26588,Nelson Lagoon,AK,Alaska,86,0
26589,Karlsruhe,ND,North Dakota,86,44
26590,Yznaga,TX,Texas,86,6
26591,Loma,MT,Montana,86,9
26592,Mosquero,NM,New Mexico,85,32
26593,Helvetia,WV,West Virginia,85,18
26594,Tarrytown,GA,Georgia,85,38
26595,Whelen Springs,AR,Arkansas,85,140
26596,Mauckport,IN,Indiana,85,163
26597,Hendrix,OK,Oklahoma,85,273
26598,Whites City,NM,New Mexico,85,74
26599,Needham,AL,Alabama,85,57
26600,Rock Point,MD,Maryland,85,52
26601,Sierraville,CA,California,85,6
26602,Holloway,MN,Minnesota,85,23
26603,Garber,IA,Iowa,85,142
26604,Gem,KS,Kansas,85,98
26605,Sharpsburg,IA,Iowa,85,90
26606,Copper Harbor,MI,Michigan,85,21
26607,Altoona,FL,Florida,85,72
26608,Abbyville,KS,Kansas,85,122
26609,New Alluwe,OK,Oklahoma,85,286
26610,Willowbrook,KS,Kansas,85,109
26611,Upper Elochoman,WA,Washington,85,22
26612,Turner,MT,Montana,85,73
26613,Millard,MO,Missouri,85,272
26614,Manassas,GA,Georgia,85,42
26615,Yale,IL,Illinois,85,57
26616,La Salle,MN,Minnesota,85,379
26617,Red Dog Mine,AK,Alaska,85,0
26618,Mount Leonard,MO,Missouri,85,316
26619,South Greenfield,MO,Missouri,85,201
26620,Carrier,OK,Oklahoma,84,26
26621,Babcock,WI,Wisconsin,84,10
26622,Kirby,WY,Wyoming,84,212
26623,Bruceton Mills,WV,West Virginia,84,584
26624,Max,NE,Nebraska,84,146
26625,Riverview Estates,MO,Missouri,84,135
26626,Vowinckel,PA,Pennsylvania,84,13
26627,Tampico,WA,Washington,84,8
26628,Riverton,NE,Nebraska,84,82
26629,Hungerford,TX,Texas,84,17
26630,Montpelier,ND,North Dakota,84,212
26631,Gulkana,AK,Alaska,84,0
26632,Evan,MN,Minnesota,84,31
26633,Ebro,MN,Minnesota,84,37
26634,Big Creek,WV,West Virginia,84,55
26635,Falun,KS,Kansas,84,29
26636,Crellin,MD,Maryland,84,46
26637,Mount Erie,IL,Illinois,83,83
26638,Sombrillo,NM,New Mexico,83,33
26639,Larsen Bay,AK,Alaska,83,7
26640,Greycliff,MT,Montana,83,63
26641,Eagle,AK,Alaska,83,36
26642,Sheridan Lake,CO,Colorado,83,103
26643,Bradgate,IA,Iowa,83,92
26644,Hitchita,OK,Oklahoma,83,276
26645,Guion,AR,Arkansas,83,57
26646,Waumandee,WI,Wisconsin,83,184
26647,McCarr,KY,Kentucky,83,130
26648,Ocean Beach,NY,New York,83,226
26649,Luis Lopez,NM,New Mexico,83,59
26650,Pulcifer,WI,Wisconsin,83,31
26651,Loyal,OK,Oklahoma,83,389
26652,Opheim,MT,Montana,83,153
26653,Hughes,AK,Alaska,83,10
26654,Como,NC,North Carolina,83,10
26655,Barrelville,MD,Maryland,83,729
26656,Grant,IA,Iowa,83,43
26657,Carlos,MD,Maryland,83,111
26658,Sun Valley,TX,Texas,83,199
26659,Leggett,CA,California,83,11
26660,Duffield,VA,Virginia,83,52
26661,Perley,MN,Minnesota,83,129
26662,Sweetwater,OK,Oklahoma,83,2
26663,Old Appleton,MO,Missouri,83,265
26664,Joes,CO,Colorado,83,15
26665,Gruver,IA,Iowa,83,246
26666,Parshall,CO,Colorado,83,107
26667,Rochester,IA,Iowa,83,33
26668,Ripley,IL,Illinois,82,83
26669,Wasta,SD,South Dakota,82,165
26670,Orient,WA,Washington,82,73
26671,Levasy,MO,Missouri,82,52
26672,Linwood,NE,Nebraska,82,85
26673,Seaforth,MN,Minnesota,82,31
26674,Bearcreek,MT,Montana,82,276
26675,Nielsville,MN,Minnesota,82,102
26676,Coleharbor,ND,North Dakota,82,173
26677,Andover,SD,South Dakota,82,117
26678,Cambridge,KS,Kansas,82,180
26679,Jamestown,SC,South Carolina,82,52
26680,Mountain,ND,North Dakota,82,258
26681,Belpre,KS,Kansas,82,77
26682,Otway,OH,Ohio,82,155
26683,Cylinder,IA,Iowa,82,398
26684,Wallace,IN,Indiana,82,221
26685,Anvik,AK,Alaska,82,3
26686,Worthington,MO,Missouri,82,292
26687,Palo Blanco,TX,Texas,82,520
26688,Carrizo,AZ,Arizona,82,3
26689,Lower Salem,OH,Ohio,82,539
26690,Dawson,MD,Maryland,82,61
26691,New Pine Creek,OR,Oregon,82,12
26692,Bluewater Village,NM,New Mexico,82,3
26693,Glen Allen,MO,Missouri,82,546
26694,Wet Camp Village,AZ,Arizona,82,7
26695,High Amana,IA,Iowa,81,81
26696,Hebgen Lake Estates,MT,Montana,81,169
26697,Graf,IA,Iowa,81,236
26698,Ozan,AR,Arkansas,81,95
26699,Halsey,NE,Nebraska,81,161
26700,Detroit,IL,Illinois,81,124
26701,Whiteside,MO,Missouri,81,334
26702,East Burke,VT,Vermont,81,59
26703,Piqua,KS,Kansas,81,7
26704,Gay,GA,Georgia,81,36
26705,Odessa,NE,Nebraska,81,17
26706,Nemaha,IA,Iowa,81,425
26707,Mapleton,KS,Kansas,81,63
26708,Tibbie,AL,Alabama,81,17
26709,Atka,AK,Alaska,81,3
26710,Dixon,NE,Nebraska,81,206
26711,Sidney,IN,Indiana,81,250
26712,Chatsworth,IA,Iowa,81,63
26713,Reserve,KS,Kansas,81,271
26714,Rose Hill,IL,Illinois,81,49
26715,Edgewater Estates,TX,Texas,81,619
26716,Douds,IA,Iowa,81,14
26717,Isabel,KS,Kansas,81,124
26718,Tuttle,ND,North Dakota,81,125
26719,Menoken,ND,North Dakota,81,14
26720,Princeton,SC,South Carolina,81,41
26721,Siasconset,MA,Massachusetts,81,14
26722,Fairview,OH,Ohio,81,77
26723,Aldrich,MO,Missouri,81,192
26724,Danville,WA,Washington,81,177
26725,Chistochina,AK,Alaska,80,0
26726,Brentford,SD,South Dakota,80,189
26727,Hill View Heights,WY,Wyoming,80,14
26728,Ritchey,MO,Missouri,80,630
26729,Williford,AR,Arkansas,80,88
26730,Turtle River,MN,Minnesota,80,28
26731,Westside,CA,California,80,13
26732,Nescatunga,OK,Oklahoma,80,136
26733,Paradise Hill,OK,Oklahoma,80,56
26734,Cape Meares,OR,Oregon,80,12
26735,Kirkwood,CA,California,80,7
26736,Sereno del Mar,CA,California,80,41
26737,Adeline,IL,Illinois,80,116
26738,Gutierrez,TX,Texas,80,599
26739,Fargo,AR,Arkansas,80,67
26740,Berwyn,NE,Nebraska,80,120
26741,Struble,IA,Iowa,80,198
26742,Bingham,IL,Illinois,80,112
26743,Hartwick,IA,Iowa,80,230
26744,Keenes,IL,Illinois,80,238
26745,Byron,NE,Nebraska,80,201
26746,Mount Moriah,MO,Missouri,80,30
26747,Kirk,CO,Colorado,80,7
26748,Agar,SD,South Dakota,80,150
26749,Oak Springs,AZ,Arizona,80,166
26750,Wanda,MN,Minnesota,80,119
26751,Randlett,UT,Utah,80,5
26752,Garrison,MT,Montana,80,3
26753,Worton,MD,Maryland,79,33
26754,Trosky,MN,Minnesota,79,21
26755,Elgin,KS,Kansas,79,156
26756,Simpson,KS,Kansas,79,118
26757,Anegam,AZ,Arizona,79,13
26758,Pollock,MO,Missouri,79,183
26759,Lucerne,MO,Missouri,79,122
26760,Hartwell,MO,Missouri,79,64
26761,Clyde,MO,Missouri,79,181
26762,Eva,TN,Tennessee,79,15
26763,Antioch,OH,Ohio,79,296
26764,Murphy,OK,Oklahoma,79,7
26765,Brooksburg,IN,Indiana,79,300
26766,Kilgore,NE,Nebraska,79,68
26767,Union Grove,AL,Alabama,79,54
26768,Maxbass,ND,North Dakota,79,186
26769,King Lake,NE,Nebraska,79,31
26770,Camden,IL,Illinois,78,39
26771,Vining,MN,Minnesota,78,26
26772,Lowes,KY,Kentucky,78,43
26773,Zenda,KS,Kansas,78,134
26774,Bradley,SD,South Dakota,78,122
26775,Spivey,KS,Kansas,78,57
26776,Gapland,MD,Maryland,78,134
26777,Melmore,OH,Ohio,78,50
26778,Alamo,ND,North Dakota,78,54
26779,Spade,TX,Texas,78,16
26780,Redding,IA,Iowa,78,30
26781,Dwight,ND,North Dakota,78,147
26782,Milan,KS,Kansas,78,227
26783,Smith Village,OK,Oklahoma,78,1068
26784,Morrison Bluff,AR,Arkansas,78,22
26785,Shageluk,AK,Alaska,78,2
26786,Wellfleet,NE,Nebraska,78,111
26787,Encino,NM,New Mexico,78,15
26788,Deerfield,MO,Missouri,78,295
26789,Country Club Heights,IN,Indiana,78,106
26790,Ashley,MO,Missouri,78,22
26791,Ryder,ND,North Dakota,78,57
26792,Ardoch,ND,North Dakota,78,79
26793,Paynes Creek,CA,California,78,8
26794,Alleghany,CA,California,78,86
26795,Sylvanite,MT,Montana,78,5
26796,Hutchinson,NJ,New Jersey,78,217
26797,Watkins,IA,Iowa,78,72
26798,Hublersburg,PA,Pennsylvania,78,186
26799,Lebanon,NE,Nebraska,77,184
26800,Gratz,KY,Kentucky,77,85
26801,Knoxville,GA,Georgia,77,93
26802,Spragueville,IA,Iowa,77,39
26803,Johnsonville,IL,Illinois,77,139
26804,Elmer,MO,Missouri,77,117
26805,Sun Valley,AZ,Arizona,77,0
26806,Sherman,SD,South Dakota,77,115
26807,Truesdale,IA,Iowa,77,203
26808,Sedan,MT,Montana,77,0
26809,Antietam,MD,Maryland,77,193
26810,Cobbtown,FL,Florida,77,11
26811,Mendes,GA,Georgia,77,49
26812,Bow Valley,NE,Nebraska,77,208
26813,New Witten,SD,South Dakota,77,107
26814,Crystal Downs Country Club,MI,Michigan,77,23
26815,Climbing Hill,IA,Iowa,76,22
26816,Woodlawn Heights,IN,Indiana,76,258
26817,Tindall,MO,Missouri,76,222
26818,Coats,KS,Kansas,76,129
26819,Hassell,NC,North Carolina,76,106
26820,Benedict,ND,North Dakota,76,117
26821,Naper,NE,Nebraska,76,216
26822,Paderborn,IL,Illinois,76,195
26823,Cleveland,ND,North Dakota,76,138
26824,Hurdsfield,ND,North Dakota,76,101
26825,Toco,TX,Texas,76,172
26826,New Morgan,PA,Pennsylvania,76,5
26827,Snowville,VA,Virginia,76,13
26828,Raymond,KS,Kansas,76,94
26829,Butte,ND,North Dakota,76,119
26830,Chamizal,NM,New Mexico,76,66
26831,Mahaska,KS,Kansas,76,131
26832,Whispering Pines,AZ,Arizona,76,68
26833,Blackgum,OK,Oklahoma,76,134
26834,Hartly,DE,Delaware,76,518
26835,Keddie,CA,California,76,44
26836,El Dara,IL,Illinois,76,29
26837,Saddle Ridge,CO,Colorado,76,168
26838,Box Canyon,TX,Texas,76,20
26839,Coney Island,MO,Missouri,75,452
26840,St. Clairsville,PA,Pennsylvania,75,958
26841,Dundarrach,NC,North Carolina,75,21
26842,Revere,MO,Missouri,75,155
26843,Thornton,WI,Wisconsin,75,112
26844,Fort Ransom,ND,North Dakota,75,94
26845,Speed,NC,North Carolina,75,102
26846,Rocky Mound,TX,Texas,75,71
26847,Pierpont,MO,Missouri,75,116
26848,Popejoy,IA,Iowa,75,38
26849,Claire City,SD,South Dakota,75,158
26850,Zeeland,ND,North Dakota,75,97
26851,Yankee Lake,OH,Ohio,75,51
26852,Deersville,OH,Ohio,75,84
26853,Paynesville,MO,Missouri,75,110
26854,Crooked Creek,AK,Alaska,75,0
26855,Swan,IA,Iowa,75,45
26856,Stafford,OH,Ohio,75,85
26857,Bark Ranch,CO,Colorado,75,33
26858,Hartman,CO,Colorado,75,105
26859,Crows Nest,IN,Indiana,75,67
26860,Zapata Ranch,TX,Texas,75,20
26861,Port Colden,NJ,New Jersey,75,141
26862,Kent,MN,Minnesota,74,148
26863,Montezuma,CO,Colorado,74,356
26864,Lamont,WA,Washington,74,98
26865,Stratford,SD,South Dakota,74,114
26866,Plum Branch,SC,South Carolina,74,78
26867,Sour John,OK,Oklahoma,74,5
26868,Old Agency,MT,Montana,74,49
26869,Fairview,SD,South Dakota,74,334
26870,Gardner,ND,North Dakota,74,57
26871,Irwin,IL,Illinois,74,638
26872,Golconda,NV,Nevada,74,3
26873,Burchard,NE,Nebraska,74,175
26874,Clio,IA,Iowa,74,38
26875,McGrath,MN,Minnesota,74,77
26876,Beurys Lake,PA,Pennsylvania,74,73
26877,Parker,WA,Washington,74,240
26878,Haysville,PA,Pennsylvania,74,165
26879,Baskerville,VA,Virginia,74,13
26880,Wamic,OR,Oregon,74,23
26881,Kerr,MT,Montana,73,30
26882,Naomi,PA,Pennsylvania,73,172
26883,Guilford,MO,Missouri,73,393
26884,Sherrill,AR,Arkansas,73,214
26885,Nile,WA,Washington,73,36
26886,Unity Village,MO,Missouri,73,19
26887,Ralston,IA,Iowa,73,14
26888,Liberty,NE,Nebraska,73,114
26889,Veguita,NM,New Mexico,73,33
26890,Ethelsville,AL,Alabama,73,49
26891,Crown Point,AK,Alaska,73,7
26892,Ingram,WI,Wisconsin,73,28
26893,Niotaze,KS,Kansas,73,76
26894,Camas,MT,Montana,73,51
26895,Merrifield,MN,Minnesota,73,51
26896,Huron,KS,Kansas,73,392
26897,Ulmer,SC,South Carolina,73,10
26898,Country Life Acres,MO,Missouri,73,227
26899,Fort Ritchie,MD,Maryland,73,28
26900,Hickory,OK,Oklahoma,73,51
26901,Toston,MT,Montana,73,10
26902,Silver Springs,AK,Alaska,73,11
26903,Bartlett,KS,Kansas,73,212
26904,Tatitlek,AK,Alaska,73,3
26905,Forestburg,SD,South Dakota,72,52
26906,Hutton,MD,Maryland,72,169
26907,Longford,KS,Kansas,72,180
26908,Graysville,OH,Ohio,72,27
26909,Babb,MT,Montana,72,2
26910,Branson,CO,Colorado,72,113
26911,Yeager,OK,Oklahoma,72,150
26912,Winston,NM,New Mexico,72,66
26913,Valley Park,OK,Oklahoma,72,11
26914,Richland,NE,Nebraska,72,129
26915,Kinross,IA,Iowa,72,140
26916,San Acacia,NM,New Mexico,72,39
26917,Prosser,NE,Nebraska,72,104
26918,Coyote,NM,New Mexico,72,6
26919,Powhattan,KS,Kansas,72,203
26920,Escudilla Bonita,NM,New Mexico,72,2
26921,Rosebud,MT,Montana,72,36
26922,Whitney,NE,Nebraska,72,176
26923,Oneida,KS,Kansas,72,120
26924,Takotna,AK,Alaska,72,1
26925,Klukwan,AK,Alaska,72,20
26926,Mount Hebron,CA,California,72,38
26927,Valentine,AZ,Arizona,71,17
26928,Canaan,IN,Indiana,71,88
26929,La Coma,TX,Texas,71,22
26930,Briarwood,ND,North Dakota,71,192
26931,Rosedale,OK,Oklahoma,71,467
26932,Gracey,KY,Kentucky,71,114
26933,Maskell,NE,Nebraska,71,174
26934,Igiugig,AK,Alaska,71,1
26935,Havana,ND,North Dakota,71,72
26936,Marie,AR,Arkansas,71,186
26937,Livonia,MO,Missouri,71,103
26938,St. Rosa,MN,Minnesota,71,74
26939,Orchard,IA,Iowa,71,310
26940,Rodeo,NM,New Mexico,71,3
26941,Olivet,SD,South Dakota,71,135
26942,LaGrange,AR,Arkansas,71,180
26943,Raynham,NC,North Carolina,71,225
26944,Talking Rock,GA,Georgia,71,18
26945,Webster,IA,Iowa,71,84
26946,Nicasio,CA,California,71,21
26947,Taos Ski Valley,NM,New Mexico,71,9
26948,Kingvale,CA,California,71,28
26949,Westphalia,IN,Indiana,71,13
26950,Freeport,CA,California,70,532
26951,Unity,OR,Oregon,70,42
26952,Steinauer,NE,Nebraska,70,200
26953,Dennis Acres,MO,Missouri,70,636
26954,Hatton,AL,Alabama,70,20
26955,Strandburg,SD,South Dakota,70,362
26956,Gove City,KS,Kansas,70,111
26957,Twin Brooks,SD,South Dakota,70,66
26958,Grand Lake Towne,OK,Oklahoma,70,189
26959,Kim,CO,Colorado,70,71
26960,Beaver,AK,Alaska,70,1
26961,Hope,AK,Alaska,70,0
26962,Gentry,MO,Missouri,70,117
26963,Mount Lebanon,LA,Louisiana,70,6
26964,Colwell,IA,Iowa,70,147
26965,Whitewater,IN,Indiana,70,343
26966,New Bedford,IL,Illinois,70,157
26967,Martin,ND,North Dakota,70,303
26968,Jud,ND,North Dakota,70,111
26969,Cope,SC,South Carolina,70,108
26970,Manning,ND,North Dakota,70,47
26971,Lehr,ND,North Dakota,70,140
26972,Rockingham,GA,Georgia,70,23
26973,Topeka,IL,Illinois,70,197
26974,Norcross,MN,Minnesota,70,17
26975,Imogene,IA,Iowa,70,135
26976,Phillipsville,CA,California,70,37
26977,Rachel,NV,Nevada,70,3
26978,Kickapoo Site 2,KS,Kansas,70,31
26979,Bowmore,NC,North Carolina,70,8
26980,Bevington,IA,Iowa,69,59
26981,Pinehill,NM,New Mexico,69,7
26982,Cale,AR,Arkansas,69,27
26983,Duchess Landing,OK,Oklahoma,69,4
26984,Pitkin,CO,Colorado,69,103
26985,Shannon City,IA,Iowa,69,64
26986,Lee Mont,VA,Virginia,69,35
26987,Henriette,MN,Minnesota,69,94
26988,Tatum,SC,South Carolina,69,29
26989,Padroni,CO,Colorado,69,32
26990,Stanley,ID,Idaho,69,49
26991,Clarita,OK,Oklahoma,69,3
26992,Yuba,WI,Wisconsin,69,87
26993,Atwood,OK,Oklahoma,69,97
26994,El Castillo,TX,Texas,69,957
26995,Vandiver,MO,Missouri,69,85
26996,Englewood,KS,Kansas,69,23
26997,Crookston,NE,Nebraska,69,61
26998,Smithville,AR,Arkansas,69,39
26999,Regina,NM,New Mexico,69,3
27000,Eagle Harbor,MD,Maryland,69,218
27001,Big Falls,WI,Wisconsin,69,56
27002,Aredale,IA,Iowa,69,26
27003,Balltown,IA,Iowa,69,372
27004,Marysville,IA,Iowa,69,72
27005,Heartwell,NE,Nebraska,69,367
27006,Arco,MN,Minnesota,69,41
27007,Homewood Canyon,CA,California,69,2
27008,Twin Lakes,WA,Washington,69,6
27009,Englevale,ND,North Dakota,69,17
27010,Plover,IA,Iowa,69,49
27011,Ramireno,TX,Texas,69,18
27012,Chignik Lagoon,AK,Alaska,69,2
27013,Akhiok,AK,Alaska,68,3
27014,Strandquist,MN,Minnesota,68,100
27015,Dana,IA,Iowa,68,93
27016,La Bolt,SD,South Dakota,68,110
27017,Rossie,IA,Iowa,68,181
27018,Butte City,ID,Idaho,68,155
27019,Chenega,AK,Alaska,68,0
27020,Golva,ND,North Dakota,68,82
27021,Marblemount,WA,Washington,68,12
27022,Stanchfield,MN,Minnesota,68,49
27023,Mount Carmel,IN,Indiana,68,599
27024,Kent,IN,Indiana,68,253
27025,Rangerville,TX,Texas,68,7
27026,Haswell,CO,Colorado,68,32
27027,Teterboro,NJ,New Jersey,68,23
27028,Greenville,IA,Iowa,68,158
27029,Conkling Park,ID,Idaho,68,25
27030,Cedar Highlands,UT,Utah,68,2
27031,Happys Inn,MT,Montana,68,2
27032,Pettibone,ND,North Dakota,68,144
27033,Morristown,SD,South Dakota,68,74
27034,Weldon,AR,Arkansas,68,107
27035,Antelope,MT,Montana,68,129
27036,Kickapoo Site 1,KS,Kansas,68,52
27037,Fruitdale,SD,South Dakota,68,95
27038,Sunny Slopes,CA,California,67,13
27039,Corinth,AR,Arkansas,67,8
27040,Scarville,IA,Iowa,67,313
27041,Stark,KS,Kansas,67,157
27042,Platinum,AK,Alaska,67,0
27043,Plano,IA,Iowa,67,45
27044,Roseland,KS,Kansas,67,35
27045,Waterbury,NE,Nebraska,67,186
27046,Genola,MN,Minnesota,67,84
27047,Chilo,OH,Ohio,67,127
27048,Walters,MN,Minnesota,67,129
27049,Dundee,MN,Minnesota,67,84
27050,Fort Ripley,MN,Minnesota,67,20
27051,Twin Hills,AK,Alaska,67,1
27052,Draper,SD,South Dakota,67,39
27053,Levelock,AK,Alaska,67,1
27054,Nassau,MN,Minnesota,67,162
27055,Flaxville,MT,Montana,67,330
27056,Olivet,KS,Kansas,67,102
27057,Lost Springs,KS,Kansas,67,116
27058,Longoria,TX,Texas,67,1543
27059,Elsmore,KS,Kansas,67,169
27060,Divide,CO,Colorado,67,77
27061,Utica,SD,South Dakota,67,98
27062,Atlantic,PA,Pennsylvania,67,174
27063,Buena Vista,TX,Texas,67,792
27064,Oasis,NM,New Mexico,67,12
27065,McNab,AR,Arkansas,66,74
27066,Warwick,ND,North Dakota,66,39
27067,Manhattan Beach,MN,Minnesota,66,16
27068,Camp Crook,SD,South Dakota,66,182
27069,Kenneth,MN,Minnesota,66,23
27070,Horace,KS,Kansas,66,104
27071,Reynolds,NE,Nebraska,66,101
27072,Gully,MN,Minnesota,66,103
27073,Labette,KS,Kansas,66,113
27074,Kremlin,MT,Montana,66,57
27075,Linwood,NY,New York,66,27
27076,Hazard,NE,Nebraska,66,99
27077,Bradford,IA,Iowa,66,46
27078,Benedict,KS,Kansas,66,174
27079,Hornitos,CA,California,66,21
27080,Bear Grass,NC,North Carolina,66,95
27081,Oakwood,OK,Oklahoma,66,111
27082,Driscoll,ND,North Dakota,66,44
27083,Whalan,MN,Minnesota,66,59
27084,Bentley,IA,Iowa,66,24
27085,Agenda,KS,Kansas,66,147
27086,Ihlen,MN,Minnesota,66,67
27087,Katherine,AZ,Arizona,66,6
27088,Winnetoon,NE,Nebraska,66,87
27089,Mound City,SD,South Dakota,66,200
27090,Commerce,MO,Missouri,66,73
27091,Saddle Butte,MT,Montana,65,10
27092,Deweese,NE,Nebraska,65,199
27093,Worthville,PA,Pennsylvania,65,74
27094,Kimbolton,OH,Ohio,65,50
27095,Peaceful Village,MO,Missouri,65,128
27096,Timken,KS,Kansas,65,194
27097,Dawson,ND,North Dakota,65,73
27098,Palo Verde,CA,California,65,42
27099,Mappsburg,VA,Virginia,65,11
27100,Climax,KS,Kansas,65,209
27101,Jacksonburg,OH,Ohio,65,1258
27102,Jordan Hill,LA,Louisiana,65,3
27103,Abie,NE,Nebraska,65,235
27104,Varina,IA,Iowa,65,92
27105,Golden Gate,IL,Illinois,65,316
27106,Spring Hill,IA,Iowa,65,197
27107,Weeksville,MT,Montana,65,8
27108,Mount Eagle,PA,Pennsylvania,65,97
27109,Bushnell,SD,South Dakota,65,35
27110,Mantador,ND,North Dakota,65,183
27111,Hindsville,AR,Arkansas,65,67
27112,Pilot Point,AK,Alaska,65,1
27113,Yucca,AZ,Arizona,65,11
27114,Pekin,ND,North Dakota,65,99
27115,Hubbell,NE,Nebraska,65,73
27116,Inavale,NE,Nebraska,65,75
27117,Taopi,MN,Minnesota,65,64
27118,Pancoastburg,OH,Ohio,65,73
27119,Circle,AK,Alaska,64,0
27120,Whitehaven,MD,Maryland,64,67
27121,Jacksonburg,WV,West Virginia,64,16
27122,Delhi,MN,Minnesota,64,32
27123,Reubens,ID,Idaho,64,146
27124,Mill Creek,IL,Illinois,64,65
27125,Nimrod,MN,Minnesota,64,26
27126,Ravinia,SD,South Dakota,64,99
27127,Nimmons,AR,Arkansas,64,99
27128,Grand Pass,MO,Missouri,64,227
27129,Stockholm,WI,Wisconsin,64,26
27130,Whitestone,AK,Alaska,64,3
27131,Nashua,MN,Minnesota,64,7
27132,North Escobares,TX,Texas,64,34
27133,Flaxton,ND,North Dakota,64,87
27134,Alamo,IN,Indiana,64,390
27135,Hunnewell,KS,Kansas,64,44
27136,Ovando,MT,Montana,64,2
27137,Arkoe,MO,Missouri,64,194
27138,Rockbridge,OH,Ohio,64,65
27139,Clinchport,VA,Virginia,64,37
27140,Sunol,NE,Nebraska,64,11
27141,Ortley,SD,South Dakota,64,11
27142,Albany,OK,Oklahoma,64,6
27143,Orovada,NV,Nevada,64,0
27144,Virgil,KS,Kansas,63,43
27145,Douglas,ND,North Dakota,63,85
27146,Wood Lake,NE,Nebraska,63,76
27147,Barnard,KS,Kansas,63,109
27148,Bassett,IA,Iowa,63,62
27149,Hague,ND,North Dakota,63,92
27150,Lewiston,NE,Nebraska,63,234
27151,Muddy,IL,Illinois,63,80
27152,Sentinel Butte,ND,North Dakota,63,23
27153,Fourche,AR,Arkansas,63,122
27154,Los Arcos,TX,Texas,63,117
27155,Oketo,KS,Kansas,63,236
27156,Dwight Mission,OK,Oklahoma,63,13
27157,Powhatan,AR,Arkansas,63,111
27158,Turin,IA,Iowa,63,273
27159,Ashland,OK,Oklahoma,63,122
27160,Prescott,OR,Oregon,63,351
27161,Peak,SC,South Carolina,63,70
27162,Saxon,WI,Wisconsin,63,20
27163,Rest Haven,GA,Georgia,63,124
27164,Kerrick,MN,Minnesota,63,24
27165,Hat Island,WA,Washington,63,35
27166,Big Spring,MD,Maryland,63,174
27167,Cooke City,MT,Montana,63,2
27168,Wood,SD,South Dakota,63,98
27169,Murphy,ID,Idaho,63,6
27170,Macedonia,IL,Illinois,63,91
27171,Redstone,CO,Colorado,63,55
27172,Randall,KS,Kansas,62,137
27173,Cherry Valley,PA,Pennsylvania,62,8
27174,Walshville,IL,Illinois,62,93
27175,Keystone,NE,Nebraska,62,119
27176,St. Vincent,MN,Minnesota,62,23
27177,House,NM,New Mexico,62,26
27178,Thornburg,IA,Iowa,62,121
27179,Clark's Point,AK,Alaska,62,7
27180,Seward,KS,Kansas,62,93
27181,Puerto de Luna,NM,New Mexico,62,1
27182,Sekiu,WA,Washington,62,187
27183,Bent,NM,New Mexico,62,3
27184,Vivian,WV,West Virginia,62,66
27185,Flowing Springs,AZ,Arizona,62,14
27186,Maryhill,WA,Washington,62,8
27187,New Blaine,AR,Arkansas,62,14
27188,Hiko,NV,Nevada,62,1
27189,Tennant,IA,Iowa,62,33
27190,Falconaire,TX,Texas,62,122
27191,Cross Village,MI,Michigan,62,31
27192,Tierra Bonita,TX,Texas,61,25
27193,Hainesburg,NJ,New Jersey,61,151
27194,Chitina,AK,Alaska,61,0
27195,Concepcion,TX,Texas,61,295
27196,Pingree,ND,North Dakota,61,122
27197,Quinn,SD,South Dakota,61,19
27198,Westport,MN,Minnesota,61,89
27199,Johnstown,NE,Nebraska,61,44
27200,Ali Molina,AZ,Arizona,61,30
27201,Penermon,MO,Missouri,61,111
27202,Mutual,OK,Oklahoma,61,89
27203,Parkerville,KS,Kansas,61,183
27204,Webb City,OK,Oklahoma,61,93
27205,Antreville,SC,South Carolina,61,6
27206,Boyd,MT,Montana,61,105
27207,Brimson,MO,Missouri,61,270
27208,Lynn,CO,Colorado,61,32
27209,Mooresville,AL,Alabama,61,198
27210,Kirkman,IA,Iowa,61,83
27211,Oak,NE,Nebraska,61,155
27212,Welda,KS,Kansas,61,25
27213,Orient,SD,South Dakota,61,80
27214,Badger Lee,OK,Oklahoma,61,34
27215,Chestnut,IL,Illinois,61,214
27216,Halma,MN,Minnesota,61,25
27217,Radersburg,MT,Montana,61,93
27218,Savage Town,VA,Virginia,61,79
27219,Baileyville,PA,Pennsylvania,61,18
27220,Santa Cruz,AZ,Arizona,61,14
27221,Ross Corner,NJ,New Jersey,60,47
27222,Sargeant,MN,Minnesota,60,27
27223,Wallace,KS,Kansas,60,57
27224,Patmos,AR,Arkansas,60,208
27225,Butterfield,TX,Texas,60,7
27226,Exeter,IL,Illinois,60,33
27227,Ethel,MO,Missouri,60,100
27228,Simpson,IL,Illinois,60,44
27229,Charles City,VA,Virginia,60,8
